DocChineseName,DocEnglishName,DocRegisteredSpecialty,Author, WaitingTime,ConsultationPurpose,Fee,VisitReason,ConsultationDate,Sentiment,Experience,Recommendation,OtherComment,OverallScore,Professionalism,TargetedTreatment,ReasonablePrice,WorthRecommending
陳章榮醫生,Dr TAN Cheong Eng,普通科,Ming,,,,,,,,,"他是一位我最尊敬的醫生, 有些雖然會認為他比較寸, 但我全無咁既感覺, 而且每一次有病搵佢, 只係睇一至兩次都ok, 好少機會要睇三次, 而且當佢發現如果患者病情未必咁簡單既時候, 佢就會即時轉介到專科醫生處理, 絕對吾會拖延時間,但如果想取病假紙就一點都吾容易, 除非你真係有需要, 否則就算俾你, 都會揶挪你一番。",10.0,10,10,10,值得推介
鄧少聰醫生,"Dr TANG Siu Chung, Edward",兒科 / 內科,Jay,不設預約等候片刻,傷風感冒,,其他網絡途徑,2009年----,診效不顯、收費不稱,診証時間極其急趕，快來快去,本人絕對不會再作光顧,"這位醫生, 看傷風感冒草草了事, 用聽筒不是聽而是每處點一點即點另一處, 然後聽病情見傷風感冒就說乜藥都畀晒你, 極差!",1.0,1,1,1,不予置評
鄧少聰醫生,"Dr TANG Siu Chung, Edward",兒科 / 內科,訪客,需預約準時,"兒童疾病 發燒, 感冒",,初次光顧,2016年12月4日,有欠詳盡、耽誤病情,醫生會清晰明確的講解其病情,本人絕對不會再作光顧,"醫生年齡比較大,照道理應該經驗豐富, 對於平常病症應該好易判斷, 但可惜, 醫生只用經驗判斷,  BB現時體重幾多都無問, 只問初生時幾重, 連BB發燒體溫幾度都無量度就開藥,  開退燒藥panadol, 止咳藥又建議吃抗生素等等, 我起初相信都是大路野，無什麼特別，返去就照試吃，但當然無吃抗生素，因為ＢＢ太細個不太合適，結果搞左一日一夜都反覆無退燒。心中真係好壓抑，最後決定吃返之前ＢＢ去健康院拿返來的退燒藥，吃完隔一陣立即退燒。以ＢＢ之前６個月的體重，健康院建議吃3.5ml, 而該醫生開的panadol則建議吃1.5ml, 我不知道是不是含量不同所以吃量不同，但我ＢＢ現時８個月體重已比之前重了接近2kg, 結果証明衰過公立診所。因此，這個醫生真是好疏忽，不認真，理論多於實際。建議如果太細的ＢＢ，不要去應診。",4.0,1,1,10,不予置評
鄧少聰醫生,"Dr TANG Siu Chung, Edward",兒科 / 內科,訪客,不設預約等候片刻,腸胃不適,,初次光顧,2016年9月28日,態度有失、醫德有損,醫護之語調態度令人無所適從,本人絕對不會再作光顧,"以下評語只針對求診當日當值護士,與醫生本人冇關。本人的BB女因便秘多天,特來求診,因初次求診,當日早上8:30, 太太先致電診所,詢問是否需要掛號,當值護士回答當天下午4:00才有位,並表示不用掛號,太太因以為求診人數太多額滿,求診心切,便追問可否早上前來輪候,看看會否能於早上候補求診,對方回答可以,本人和太太得悉後隨即帶同BB乘的士到達診所。到達後,當值護士竟對我們説醫生早上不在,未能診症,要我們4:00pm 才回來。太太聽後與對方對質,説是她在電話中告訴我們可於早上前來候診,並且半句没有提及醫生早上不在診所這事。對方回覆態度非常惡劣,並否認曾叫我們早上前來診所,ㄧ口咬定是太太聽錯。試問哪有父母想帶同病患的BB周圍走?如BB病重,情況可能會變得更差。我們後來在附近找了另ㄧ位兒科醫生為BB診症。我們對那位當值護士的服務態度深表不滿,即使醫生醫術如何精湛,相信日後我們都不會再次求診。",7.0,1,10,10,可以一試
梁灼亨醫生,Dr LEUNG Cheuk Hang,外科,Larry,需預約準時,專科治療 痔瘡,~ $ 600,隨機方便嘗試,2003年7月6日,有欠詳盡、耽誤病情,只知取藥付費，未能盡釋疑慮,本人絕對不會再作光顧,,1.0,1,1,1,值得推介
梁灼亨醫生,Dr LEUNG Cheuk Hang,外科,Minnie,不設預約等候30分鐘,傷風感冒,~ $ 300,隨機方便嘗試,2019年6月18日,態度有失、醫德有損,只知取藥付費，未能盡釋疑慮,本人絕對不會再作光顧,,1.0,1,1,1,不予置評
梁灼亨醫生,Dr LEUNG Cheuk Hang,外科,Anonymous,不設預約等候片刻,腸胃不適,,初次光顧,2017年6月10日,態度有失、醫德有損,醫護之語調態度令人無所適從,本人絕對不會再作光顧,,1.0,1,1,1,不予置評
梁灼亨醫生,Dr LEUNG Cheuk Hang,外科,anonymous,不設預約等候1小時,骨骼關節,~ $ 200,初次光顧,2013年8月12日,態度有失、醫德有損,求診病人實在太多，等候需時,本人絕對不會再作光顧,"雙膝在一次網球運動後,上落樓梯時有些疼痛及無力,聽見別人看這醫生, 便碰碰運氣,一進去便跟他說我的狀況膝部無力,他只是問了什麼時候開始,起初以為會叫我躺在床上稍微檢查,點知只是輕輕摸了兩下,問我痛不痛,所謂檢查沒有兩秒,都算,問他能否先寫refer letter比我有需要時可以睇專科,他說不用,再覆診兩次,唔得先再轉介.最後話我筋腱炎,隨便比些消炎藥同胃藥我食就算,等左成個鐘,以後唔會再睇,花錢花時間卻沒醫德,想靠拖症賺錢.",1.0,1,1,1,不予置評
耿光天醫生,Dr KAN Kwong Tin,普通科,Ts,需預約準時,傷風感冒,~ $ 200,本網評譽參考,2024年1月6日,醫術精湛、鉅細無遺,求診病人實在太多，等候需時,已視為本人的必然選擇,"醫生好Hea,但求快快脆脆睇完一個病人了事",10.0,10,10,10,不予置評
耿光天醫生,Dr KAN Kwong Tin,普通科,chan,需預約等候片刻,傷風感冒,~ $ 200,間中光顧,2016年4月27日,詳盡親切、耐心施診,雖則過程簡捷，診效尚算明顯,應已足夠為你控制病情,總體來說尚可,8.0,7,7,10,值得推介
陳威虎醫生,Dr CHAN WAI FU,骨科,Chan,需預約準時,骨骼關節,~ $ 800,本網評譽參考,2024年6月5日,醫術精湛、鉅細無遺,醫生會清晰明確的講解其病情,不可多得，值得等待,醫生有耐性講解，態度溫和對症下藥準確,10.0,10,10,10,值得推介
陳威虎醫生,Dr CHAN WAI FU,骨科,Leeleelee,需預約等候頗長,骨骼關節,,本網評譽參考,2021年2月--,醫術精湛、鉅細無遺,醫護之語調態度令人無所適從,本人絕對不會再作光顧,頭一次覆診個個著便服嘅姑娘真係好撚柒On9又話醫生嚟緊，又話醫生做緊手術即係點呀？坐咗成個鐘野都未食話出去食少少野先反嚟個姑娘話 走咗就要再預約大佬呀！即係你醫生遲大到就得？行一行開買個野食都唔得仲要前面仲有幾個客人係度！個姑娘講野又急 講野又一舊舊真係似足佢老豆問非所答問佢野又hea鳩你真係我差少少想爆鳩佢我真係鄧個醫生慘請埋d咁既助理個醫生我相信佢係睇心情既有時真係擺到明hea你,7.0,1,10,10,不予置評
陳威虎醫生,Dr CHAN WAI FU,骨科,Sally,需預約等候片刻,骨骼關節 骨折,~ $ 2000,其他網絡途徑,2019年10月--,判症快捷、合情合理,醫生會清晰明確的講解其病情,已視為本人的必然選擇,保險經紀介紹，初頭其實唔知信唔信好，之後見到陳醫生，他很友善，清楚講解我明白做手術和不做手術的好處，不會一咪只叫我做，最後我決定做，手術亦非常順利，痊愈得好好，而家活動已經完全沒問題，非常感激。,10.0,10,10,10,值得推介
陳威虎醫生,Dr CHAN WAI FU,骨科,Harlez,需預約等候片刻,骨骼關節 手痛,~ $ 1000,朋友介紹推薦,2020年12月12日,詳盡親切、耐心施診,醫生會清晰明確的講解其病情,已視為本人的必然選擇,朋友介紹見陳醫生，他很細心講解我手腕和手肘痛的原因，給了藥物和做了物理治療好快就唔痛，仲提醒我工作要注意和避免的動作，他很細心專業，我會推薦給其他朋友。,10.0,10,10,10,值得推介
陳威虎醫生,Dr CHAN WAI FU,骨科,Cliff,需預約等候片刻,骨骼關節 肌肉撕裂、拉傷,~ $ 1500,初次光顧,2017年10月--,有欠詳盡、耽誤病情,診証時間極其急趕，快來快去,本人絕對不會再作光顧,佢只用了1分鐘斷症.. 之後叫我做物理治療..再覆診都係1分鐘.. 病情完全冇好轉..D藥完全冇針對性.. 只有止痛藥..,1.3,1,1,2,不予置評
陳威虎醫生,Dr CHAN WAI FU,骨科,無名士,需預約等候片刻,骨骼關節,~ $ 1000,初次光顧,2014年----,態度有失、醫德有損,醫護之語調態度令人無所適從,本人絕對不會再作光顧,,2.0,2,2,2,值得推介
陳威虎醫生,Dr CHAN WAI FU,骨科,Mr.Chan,需預約等候頗長,骨骼關節,,初次光顧,2014年----,經驗豐富、絕不拖症,醫生會清晰明確的講解其病情,值得向有需要人仕推介,本人為保險從業員，本身有接受過陳醫生的治療，治療過程良好，過去四年曾有三位客戶膝蓋靭帶斷裂的個案，我皆有介紹陳醫生予客戶跟本來的主診醫生作比對選擇，最後三位都選擇了陳威虎，而本人亦見證客戶的復元效果，醫生的跟進亦很準確。,8.6,8,8,10,值得推介
陳威虎醫生,Dr CHAN WAI FU,骨科,May,需預約等候頗長,骨骼關節,~ $ 1000,初次光顧,2014年4月11日,態度有失、醫德有損,求診病人實在太多，等候需時,本人絕對不會再作光顧,腰痛去睇醫生，個保險叫我去睇呢一間。靜係叫我食止痛藥，要我返佢到做物理治療，我住元朗個邊有一個睇開既，但佢又夾硬都要我睇一次。都唔知佢幫我啲乜。,2.0,3,1,2,不予置評
陳威虎醫生,Dr CHAN WAI FU,骨科,Edith,需預約等候片刻,專科治療,~ $ 800,初次光顧,2012年12月12日,健談友善、感覺良好,醫護人員親切有禮的提供協助,值得向有需要人仕推介,,8.0,8,8,8,值得推介
陳威虎醫生,Dr CHAN WAI FU,骨科,May,需預約準時,骨骼關節,~ $ 1000,初次光顧,2013年4月--,診效不顯、收費不稱,需要自己主動提出較多的諮詢,本人絕對不會再作光顧,,2.3,3,2,2,值得推介
陳威虎醫生,Dr CHAN WAI FU,骨科,cindy,需預約等候頗長,骨骼關節,,初次光顧,2013年9月--,態度有失、醫德有損,醫護之語調態度令人無所適從,本人絕對不會再作光顧,在電話預約好某個時間，本人準時到達後苦等1小時仍未出現，醫護人員代其以不同藉口解䆁，一時說正在泊車，一時又說醫院有急症須折返，不知要等到何時，唯有離開，從未見過這樣缺德的醫生。,1.0,1,1,1,不予置評
陳威虎醫生,Dr CHAN WAI FU,骨科,鄭卓務,需預約準時,骨骼關節,~ $ 800,初次光顧,2013年9月3日,判症快捷、合情合理,醫生會清晰明確的講解其病情,想充分掌握病情者應試,,6.3,8,5,6,值得推介
陳威虎醫生,Dr CHAN WAI FU,骨科,Frank,需預約準時,骨骼關節,~ $ 800,初次光顧,2012年12月--,診效不顯、收費不稱,診証時間極其急趕，快來快去,本人絕對不會再作光顧,看網球手醫數次也無用,1.0,1,1,1,不予置評
陳威虎醫生,Dr CHAN WAI FU,骨科,,需預約準時,骨骼關節,~ $ 800,初次光顧,2012年5月--,判症快捷、合情合理,求診病人實在太多，等候需時,值得向有需要人仕推介,,8.0,8,8,8,值得推介
葉立信醫生,"Dr Ip Lap Shun, Thomas",呼吸系統科,Ling,需預約等候片刻,專科治療,~ $ 2000,隨機方便嘗試,2024年9月17日,態度有失、醫德有損,醫護之語調態度令人無所適從,本人絕對不會再作光顧,只係識收錢，沒有以病人利益為優先，千萬唔好睇呢個醫生。洗咗錢，得個吉，情況仲差咗！最深刻係葉醫生叫我去做吹氣測試，我當時測試到一半已經好唔舒服，兩個護士見情況唔妥都問葉醫生，葉醫生冇嚟睇吓就話指示護士繼續完成個測試先，我自己從來冇做過呢個測試，唔識判斷，唯有相信醫生嘅專業，點知做完測試後我直情當場暈咗，要即時推返病房緊急照顧。其實強迫我在不適狀態下完成的吹氣測試，根本就測得唔準確，醫學上完全違反測試目的及原意。份報告根本沒有參考價值，後來我睇第二個醫生時都係就要重做。我事後好想向仁x醫院投訴呢個葉醫生罔顧病人利益，帶來我身心痛苦。究竟有冇醫德?,1.6,2,2,1,不予置評
葉立信醫生,"Dr Ip Lap Shun, Thomas",呼吸系統科,sheung,需預約等候片刻,專科治療 咳嗽,~ $ 2000,隨機方便嘗試,2024年8月22日,普普通通、中規中距,只知取藥付費，未能盡釋疑慮,可能人夾人緣自己衡量,住院後覆診睇報告，收千八蚊，問啲用藥問題唔答，後悔浪費時間。俾錢時嚇一跳，收咁貴，但冇中環診所嘅態度及服務，唔會再睇。,3.6,7,3,1,不予置評
葉立信醫生,"Dr Ip Lap Shun, Thomas",呼吸系統科,juju,需預約準時,專科治療,,本網評譽參考,2021年6月--,詳盡親切、耐心施診,醫生會清晰明確的講解其病情,已視為本人的必然選擇,醫生好有耐性解答問題，報告發現身體有其他問題都會耐心解釋，意見中肯。應該要病人做既檢查先會叫病人做。,10.0,10,10,10,值得推介
葉立信醫生,"Dr Ip Lap Shun, Thomas",呼吸系統科,陳先生,需預約等候片刻,專科治療,,初次光顧,2018年9月--,醫術精湛、鉅細無遺,醫生會清晰明確的講解其病情,不可多得，值得等待,葉醫生真係個好好既醫生，十分專業，詳細講解病情， 很有耐性，親切，有問必答， 會為病人考慮醫療費用作出實際性建議，是一個非常有醫德的醫生,10.0,10,10,10,值得推介
葉立信醫生,"Dr Ip Lap Shun, Thomas",呼吸系統科,訪客,需預約準時,傷風感冒,~ $ 800,光顧多次,2017年8月--,醫術精湛、鉅細無遺,求診病人實在太多，等候需時,已視為本人的必然選擇,,8.0,8,8,8,值得推介
葉立信醫生,"Dr Ip Lap Shun, Thomas",呼吸系統科,林小姐,需預約準時,專科治療,~ $ 1500,初次光顧,2015年10月5日,醫術精湛、鉅細無遺,求診病人實在太多，等候需時,已視為本人的必然選擇,,1.0,1,1,1,不予置評
葉立信醫生,"Dr Ip Lap Shun, Thomas",呼吸系統科,Miss PUN,需預約準時,專科治療,~ $ 400,光顧多年,2012年1月--,詳盡親切、耐心施診,醫生會主動探索其病因及治療,不可多得，值得等待,去年1月ASTHMA 發作，政府醫生強烈要求我入院，我唔想留來看葉立信醫生，回家吃了藥好了，再覆多一次之後一年即使我時常唔食藥都冇點大發作，一直至WINTER至大發作一次。,9.0,10,10,7,值得推介
葉立信醫生,"Dr Ip Lap Shun, Thomas",呼吸系統科,C W,需預約準時,專科治療,~ $ 800,初次光顧,2012年8月13日,詳盡親切、耐心施診,醫生會清晰明確的講解其病情,值得向有需要人仕推介,,10.0,10,10,10,值得推介
葉立信醫生,"Dr Ip Lap Shun, Thomas",呼吸系統科,PY,需預約準時,專科治療,~ $ 800,再度光顧,2012年6月7日,詳盡親切、耐心施診,醫生會從病人出發去提供意見,已視為本人的必然選擇,"他是一位經驗豐富, 從病人觀點出發, 親切和十分好脾氣的醫生!",10.0,10,10,10,值得推介
葉立信醫生,"Dr Ip Lap Shun, Thomas",呼吸系統科,POON,需預約準時,專科治療,~ $ 400,光顧多次,2012年1月--,醫術精湛、鉅細無遺,醫生會清晰明確的講解其病情,不可多得，值得等待,好，上次我發得好勁提早覆診睇佢，食咗藥2日左右開始冇再發，佢唯一唔好係成日都在紅日放大假，一放就是2星期，令我在長假期唔敢亂食野。同次次都要等好耐，好難MAKE APPOINMENT。,8.0,7,10,7,值得推介
